GSMID,UID,Name,GSEID,GEO Sample Description
GSM1094814,D001254,Astrocytoma,GSE44971,PA_62|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 21|gender: Male|dna methylation subgroup: NA|mapk hit: Pilocytic astrocytoma: None identified
GSM1094815,D001254,Astrocytoma,GSE44971,PA_01|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 9|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094816,D001254,Astrocytoma,GSE44971,PA_63|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebral hemisphere|age at diagnosis (years): 17|gender: Male|dna methylation subgroup: NA|mapk hit: Pilocytic astrocytoma: None identified
GSM1094817,D001254,Astrocytoma,GSE44971,PA_02|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 4|gender: Female|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094818,D001254,Astrocytoma,GSE44971,PA_03|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 5|gender: Female|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094819,D001254,Astrocytoma,GSE44971,PA_04|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebral hemisphere|age at diagnosis (years): 16|gender: Male|dna methylation subgroup: 1|mapk hit: Pilocytic astrocytoma: FAM131B:BRAF fusion
GSM1094820,D001254,Astrocytoma,GSE44971,PA_05|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 2|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_15:9
GSM1094821,D001254,Astrocytoma,GSE44971,PA_06|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 11|gender: Female|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_15:9
GSM1094822,D001254,Astrocytoma,GSE44971,PA_08|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 4|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094823,D001254,Astrocytoma,GSE44971,PA_09|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 16|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094824,D001254,Astrocytoma,GSE44971,PA_10|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebral hemisphere|age at diagnosis (years): 14|gender: Male|dna methylation subgroup: 1|mapk hit: Pilocytic astrocytoma: BRAF V600E
GSM1094825,D001254,Astrocytoma,GSE44971,PA_11|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Diencephalon|age at diagnosis (years): 2|gender: Female|dna methylation subgroup: 1|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_breakpoint not determined
GSM1094826,D001254,Astrocytoma,GSE44971,PA_12|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 10|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_15:9
GSM1094827,D001254,Astrocytoma,GSE44971,PA_13|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 13|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094828,D001254,Astrocytoma,GSE44971,PA_15|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Diencephalon|age at diagnosis (years): 3|gender: Male|dna methylation subgroup: 1|mapk hit: Pilocytic astrocytoma: NF1; KIAA1549:BRAF fusion_breakpoint not determined
GSM1094829,D001254,Astrocytoma,GSE44971,PA_16|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 19|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_15:9
GSM1094830,D001254,Astrocytoma,GSE44971,PA_17|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 11|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:11
GSM1094831,D001254,Astrocytoma,GSE44971,PA_18|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Diencephalon|age at diagnosis (years): 3|gender: Female|dna methylation subgroup: 1|mapk hit: Pilocytic astrocytoma: NF1; KIAA1549:BRAF fusion_15:9; BRAF V600E
GSM1094832,D001254,Astrocytoma,GSE44971,PA_19|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 17|gender: Female|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: BRAF ins598T
GSM1094833,D001254,Astrocytoma,GSE44971,PA_20|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Diencephalon|age at diagnosis (years): 12|gender: Female|dna methylation subgroup: 1|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094834,D001254,Astrocytoma,GSE44971,PA_22|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 22|gender: Female|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094835,D001254,Astrocytoma,GSE44971,PA_23|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 11|gender: Female|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KRAS E63K
GSM1094836,D001254,Astrocytoma,GSE44971,PA_24|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 10|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094837,D001254,Astrocytoma,GSE44971,PA_25|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Diencephalon|age at diagnosis (years): 3|gender: Female|dna methylation subgroup: 1|mapk hit: Pilocytic astrocytoma: BRAF V600E
GSM1094838,D001254,Astrocytoma,GSE44971,PA_26|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 2|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094839,D001254,Astrocytoma,GSE44971,PA_27|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 4|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094840,D001254,Astrocytoma,GSE44971,PA_28|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 6|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094841,D001254,Astrocytoma,GSE44971,PA_29|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 5|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094842,D001254,Astrocytoma,GSE44971,PA_31|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Brainstem|age at diagnosis (years): 7|gender: Male|dna methylation subgroup: 1|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_15:9
GSM1094843,D001254,Astrocytoma,GSE44971,PA_32|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebral hemisphere|age at diagnosis (years): 8|gender: Female|dna methylation subgroup: 1|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_15:9
GSM1094844,D001254,Astrocytoma,GSE44971,PA_36|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 4|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094845,D001254,Astrocytoma,GSE44971,PA_37|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 6|gender: Female|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094846,D001254,Astrocytoma,GSE44971,PA_64|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 20|gender: Female|dna methylation subgroup: NA|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094847,D001254,Astrocytoma,GSE44971,PA_40|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 14|gender: Female|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: None identified
GSM1094848,D001254,Astrocytoma,GSE44971,PA_44|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Fourth Ventricle|age at diagnosis (years): 9|gender: Male|dna methylation subgroup: 1|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094849,D001254,Astrocytoma,GSE44971,PA_65|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 25|gender: Male|dna methylation subgroup: NA|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:11
GSM1094850,D001254,Astrocytoma,GSE44971,PA_66|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 26|gender: Female|dna methylation subgroup: NA|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094851,D001254,Astrocytoma,GSE44971,PA_47|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 4|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094852,D001254,Astrocytoma,GSE44971,PA_67|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 20|gender: Female|dna methylation subgroup: NA|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094853,D001254,Astrocytoma,GSE44971,PA_68|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 16|gender: Male|dna methylation subgroup: NA|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094854,D001254,Astrocytoma,GSE44971,PA_69|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Left frontal lobe|age at diagnosis (years): 12|gender: Female|dna methylation subgroup: NA|mapk hit: Pilocytic astrocytoma: NF1
GSM1094855,D001254,Astrocytoma,GSE44971,PA_54|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 3|gender: Female|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094856,D001254,Astrocytoma,GSE44971,PA_56|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 11|gender: Female|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094857,D001254,Astrocytoma,GSE44971,PA_57|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 9|gender: Female|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094858,D001254,Astrocytoma,GSE44971,PA_70|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 26|gender: Female|dna methylation subgroup: NA|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_15:9
GSM1094859,D001254,Astrocytoma,GSE44971,PA_58|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 3|gender: Male|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094860,D001254,Astrocytoma,GSE44971,PA_59|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Optic nerve|age at diagnosis (years): 3|gender: Female|dna methylation subgroup: 1|mapk hit: Pilocytic astrocytoma: BRAF V600E
GSM1094861,D001254,Astrocytoma,GSE44971,PA_60|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Cerebellum|age at diagnosis (years): 8|gender: Female|dna methylation subgroup: 2|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094862,D001254,Astrocytoma,GSE44971,PA_61|Frozen pilocytic astrocytoma tumor tissue|tissue: Pilocytic astrocytoma|brain location: Diencephalon|age at diagnosis (years): 12|gender: Male|dna methylation subgroup: 1|mapk hit: Pilocytic astrocytoma: KIAA1549:BRAF fusion_16:9
GSM1094863,D000000,Control,GSE44971,CTRL_CBM_07|Normal cerebellum RNA (commercial source)|tissue: Normal cerebellum control|brain location: Cerebellum|age at diagnosis (years): Fetal|gender: Female|dna methylation subgroup: N/A|mapk hit: Pilocytic astrocytoma: N/A
GSM1094864,D000000,Control,GSE44971,CTRL_CBM_08|Normal cerebellum RNA (commercial source)|tissue: Normal cerebellum control|brain location: Cerebellum|age at diagnosis (years): Fetal|gender: Female|dna methylation subgroup: N/A|mapk hit: Pilocytic astrocytoma: N/A
GSM1094865,D000000,Control,GSE44971,CTRL_CBM_09|Normal cerebellum RNA (commercial source)|tissue: Normal cerebellum control|brain location: Cerebellum|age at diagnosis (years): Fetal|gender: Male|dna methylation subgroup: N/A|mapk hit: Pilocytic astrocytoma: N/A
GSM1094866,D000000,Control,GSE44971,CTRL_CBM_10|Normal cerebellum RNA (commercial source)|tissue: Normal cerebellum control|brain location: Cerebellum|age at diagnosis (years): Fetal|gender: Male|dna methylation subgroup: N/A|mapk hit: Pilocytic astrocytoma: N/A
GSM1094867,D000000,Control,GSE44971,CTRL_CBM_11|Normal cerebellum RNA (commercial source)|tissue: Normal cerebellum control|brain location: Cerebellum|age at diagnosis (years): Fetal|gender: Female|dna methylation subgroup: N/A|mapk hit: Pilocytic astrocytoma: N/A
GSM1094868,D000000,Control,GSE44971,CTRL_CBM_12|Normal cerebellum RNA (commercial source)|tissue: Normal cerebellum control|brain location: Cerebellum|age at diagnosis (years): 24|gender: Male|dna methylation subgroup: N/A|mapk hit: Pilocytic astrocytoma: N/A
GSM1094869,D000000,Control,GSE44971,CTRL_CBM_13|Normal cerebellum RNA (commercial source)|tissue: Normal cerebellum control|brain location: Cerebellum|age at diagnosis (years): Adult|gender: Male|dna methylation subgroup: N/A|mapk hit: Pilocytic astrocytoma: N/A
GSM1094870,D000000,Control,GSE44971,CTRL_CBM_14|Normal cerebellum RNA (commercial source)|tissue: Normal cerebellum control|brain location: Cerebellum|age at diagnosis (years): Adult|gender: Male|dna methylation subgroup: N/A|mapk hit: Pilocytic astrocytoma: N/A
GSM1094871,D000000,Control,GSE44971,CTRL_CBM_15|Normal cerebellum RNA (commercial source)|tissue: Normal cerebellum control|brain location: Cerebellum|age at diagnosis (years): 26|gender: Male|dna methylation subgroup: N/A|mapk hit: Pilocytic astrocytoma: N/A
GSM114089,D000000,Control,GSE11906|GSE20257,"small airways, smoker 058, MAS5|airway epithelial cells obtained by bronchoscopy and brushing|age: 56|sex: M|ethnic group: black|smoking status: smoker, 80 pack-years"
GSM114090,D000000,Control,GSE11906|GSE20257,"small airways, smoker 063, MAS5|airway epithelial cells obtained by bronchoscopy and brushing|age: 59|sex: M|ethnic group: white|smoking status: smoker, 60 pack-years"
GSM114092,D029424,"Pulmonary Disease, Chronic Obstructive",GSE11906,"small airways, COPD 008, MAS5|airway epithelial cells obtained by bronchoscopy and brushing|Age: 47|Sex: M|Ethnic group: white|Smoking Status: COPD, GOLD-I, 50 pack-years"
GSM114094,D029424,"Pulmonary Disease, Chronic Obstructive",GSE11906,"small airways, COPD 015, MAS5|airway epithelial cells obtained by bronchoscopy and brushing|Age: 52|Sex: M|Ethnic group: white|Smoking Status: COPD, GOLD-II, 18 pack-years"
